Task ID,Task Name,tags,Przeznaczenie (drop down),Klawiatura (labels),Obudowa (labels),Procesor (drop down),Model Procesora (short text),Grafika (short text),RAM (drop down),Dysk (drop down),Rozdzielczość (drop down),Matryca (labels),Problemy (labels),Uwagi (text),Regał (drop down),Lists,Zamówienie (short text)
86c2cd3wh,pf291jsc,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd4f0,pf1y9155,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd4hy,pf1db0rz,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd50y,pf1ju74v,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,16,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd5bt,pf1y9391,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd5gu,pf1k6eyr,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,BRAK,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd657,pf1ybv4y,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd6a8,pf1dac79,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd6ea,pf1k3yqe,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd6m8,pf1ya8fa,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd6qd,pf26v91g,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd6vu,pf1ybchf,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,32,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd79r,pf1jvuby,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,BRAK,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd7fj,PF1YA9ZM,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cd7w3,pf1yd2fl,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cevgv,pf1dayn2,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cevqd,pf1jthu8,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cew5w,pf1yack7,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,BRAK,,[Bez wad],"[Bateria brak, Klapa X]",,,[mix starych dostaw na nowej hali],
86c2cewtp,PF1JW535,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Dźwięk]",,,[mix starych dostaw na nowej hali],
86c2cey2e,pf1ycmy4,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,16,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cey6h,pf26vp6c,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,"[Zwykłe ryski / otarcia, Zwykłe poświatki]",[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2ceyze,pf1yb1wy,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cezg8,pf1wnv8m,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cezzz,pf1dbbpt,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,,,[Zwykłe ryski / otarcia],"[Spód X, Bateria brak]",,,[mix starych dostaw na nowej hali],
86c2cf0xc,pf1dauxq,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cf1fy,pf296hy7,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cf358,pf1yb3p0,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cf426,pf1hhx3a,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,16,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Palmrest]",,,[mix starych dostaw na nowej hali],
86c2cf5wm,pf1k394m,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cf6cn,pf1dvc3s,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cf8d6,pf1k6mtk,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cfar1,pf1k6f4x,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,32,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cfwm2,pf1k3rb3,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cfx2n,pf1ybked,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cg0uq,pf1y9j0q,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cg8py,PF1YBZDM,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cg994,PF1YB92T,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Palmrest]",,,[mix starych dostaw na nowej hali],
86c2cgay0,PF1K3ZZ4,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgb4c,PF1YAAMK,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgbg3,pf1dunnr,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgbqp,pf1yak2v,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgbw0,pf298nbv,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgd73,pf1k3dm7,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cge0y,pf1kcfcx,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgehb,pf1dw2nw,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgexq,pf2ab857,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Spód X, Bateria brak]",,,[mix starych dostaw na nowej hali],
86c2cgfny,pf1yaf5j,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgh8y,pf1da7yw,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,32,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cghyg,pf1damnj,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgjk3,pf1yaeex,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgkry,pf1ju4e3,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cgqb4,pf2921gv,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chprv,pf1kdpau,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chq3g,PF1KCHZP,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Ramka Matrycy]",,,[mix starych dostaw na nowej hali],
86c2chqe7,pf1yaejn,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chqqz,pf1y98yk,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chtzm,PF1YBJQR,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,32,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chuhj,pf1ycear,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chvx2,PF296553,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chwa5,pf1da83d,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chwfc,pf1ybkj4,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chwud,pf1ycf98,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chx0y,pf1y99r8,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chxgc,pf1kc6e8,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chxne,PF1YB917,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chxwj,pf1ybw26,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chy36,pf1db2nm,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chyvj,pf1k6y25,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chyyy,PF296DXW,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chz5d,PF1K4M90,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chzgf,PF1Y9XHY,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chzmb,pf1y9prx,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2chzuh,pf1yan2k,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Ramka Matrycy]",,,[mix starych dostaw na nowej hali],
86c2cjae8,pf1ybnvx,[lenovo thinkpad t480],Serwis,,,i5,8,,,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
",,[mix starych dostaw na nowej hali],
86c2cjb9v,pf2abgkr,[lenovo thinkpad t480],Serwis,,,i5,8,,,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
",,[mix starych dostaw na nowej hali],
86c2cjbvr,pf1pnvbf,[lenovo thinkpad t480],Serwis,,,i5,7300U,,,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Palmrest, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
",,[mix starych dostaw na nowej hali],
86c2cjjh7,pf1hh92y,[lenovo thinkpad t480],Serwis,,,i5,8,,,,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]",,,[mix starych dostaw na nowej hali],
86c2cjr55,pf1yd1sz,[lenovo thinkpad t480],Serwis,,,i5,8,,,,,[Zwykłe ryski / otarcia],"[Spód X, Bateria brak, Nie włącza się]",,,[mix starych dostaw na nowej hali],
86c2cjzxd,pf1ern7l,[lenovo thinkpad t480],Serwis,,,i5,7300U,,Brak,,,[Zbita],"[Bateria brak, Palmrest, Nie włącza się]",,,[mix starych dostaw na nowej hali],
86c2ck651,PF1YA32F,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2ck74z,PF1ES79N,[lenovo thinkpad t480],Serwis,,,i5,7300U,,Brak,,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]",,,[mix starych dostaw na nowej hali],
86c2ck8h2,PF296EYC,[lenovo thinkpad t480],Serwis,,,i5,8,,,,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]",,,[mix starych dostaw na nowej hali],
86c2ckhtf,pf1k5g3s,[lenovo thinkpad t480],Serwis,,,i5,,,,,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]",,,[mix starych dostaw na nowej hali],
86c2ckkbh,pf1ybp8z,[lenovo thinkpad t480],Serwis,,,i5,,,,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
",,[mix starych dostaw na nowej hali],
86c2ckkxr,pf1gxnay,[lenovo thinkpad t480],Serwis,,,i5,,,,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
",,[mix starych dostaw na nowej hali],
86c2ckntr,pf1yceaj,[lenovo thinkpad t480],Serwis,,,i5,,,,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Nie włącza się]","ZIMA brak wewn baterii, dysku i kieszeni
",,[mix starych dostaw na nowej hali],
86c2ckqz3,pf1erq8m,[lenovo thinkpad t480],Przyjęcie,,,i5,7300U,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2ckwa5,PF1YAJYS,[lenovo thinkpad t480],Serwis,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Gniazdo ładowania ]",,,[mix starych dostaw na nowej hali],
86c2ckycz,PF1YBJX8,[lenovo thinkpad t480],Serwis,,,i5,8350u,,8,256,,[Problem],[Bateria brak],"NIE DZIALA PODSWIETLENIE LCD
",,[mix starych dostaw na nowej hali],
86c2cm12p,PF1Y939X,[lenovo thinkpad t480],Serwis,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Touchpad]","TRACKPOINT X
",,[mix starych dostaw na nowej hali],
86c2cm5x8,PF1K4WLH,[lenovo thinkpad t480],Serwis,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Gniazdo ładowania ]",,,[mix starych dostaw na nowej hali],
86c2cm6cy,PF1K34EN,[lenovo thinkpad t480],Serwis,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[USB , Bateria brak]",,,[mix starych dostaw na nowej hali],
86c2cm738,PF1HH8YF,[lenovo thinkpad t480],Serwis,,,i5,8350u,,16,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Gniazdo ładowania ]",,,[mix starych dostaw na nowej hali],
86c2cm7qm,PF1WNSXE,[lenovo thinkpad t480],Serwis,,,i5,8350u,,8,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Inne złącze ]","lan
",,[mix starych dostaw na nowej hali],
86c2cmm95,pf1y9df0,[lenovo thinkpad t480],Przyjęcie,,,i5,8,,,,,[Brak],"[Bateria brak, Palmrest, Ramka Matrycy]",,,[mix starych dostaw na nowej hali],
86c2cmt28,pf1kdde2,[lenovo thinkpad t480],Przyjęcie,,,i5,8,,,,,[Brak],"[Bateria brak, Palmrest, Ramka Matrycy]",,,[mix starych dostaw na nowej hali],
86c2cn5mk,pf1k4lxn,[lenovo thinkpad t480],Przyjęcie,,,i5,8,,,,,[Brak],"[Bateria brak, Palmrest, Ramka Matrycy]",,,[mix starych dostaw na nowej hali],
86c2cn6dv,pf1y9s1q,[lenovo thinkpad t480],Przyjęcie,,,i5,,,,,,[Brak],"[Bateria brak, Palmrest]",,,[mix starych dostaw na nowej hali],
86c2cpac2,pf295vd7,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cpaxc,pf1kctql,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cpb7c,pf1k6muk,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cpcv9,pf1ya8ea,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cpdey,pf2a9zgz,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cppmk,pf1ya315,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cprhg,pf1k5nz0,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,24,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cpufm,PF1YA1M3,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2cpv2h,pf1yd3j7,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,24,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d39cz,pf1ybrcr,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d39eb,pf1ybv49,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d39m8,pf297ccd,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d39px,PF1KDUPD,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d39vh,pf1yb5af,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3a1j,pf26v93r,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,16,BRAK,,[Zwykłe ryski / otarcia],"[Bateria brak, Palmrest]",,,[mix starych dostaw na nowej hali],
86c2d3aca,pf1k48cw,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3b3w,pf1dblyh,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3b8e,pf1ybnh3,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3beq,pf1jvwwe,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3bf0,pf2972gk,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3bje,pf1y9fmt,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3bvp,pf1y956j,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3bxw,pf1wnw4j,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3c07,pf1daylr,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3dnc,pf1jsvcw,[lenovo thinkpad t480],Przyjęcie,,,i5,8350u,,32,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Palmrest]",,,[mix starych dostaw na nowej hali],
86c2d3fhh,pf1y9byk,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3fjp,pf1dx817,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3fky,pf1ybm9a,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3j9f,pf2acp4s,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,BRAK,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3je4,pf1k5c9p,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3jj4,pf1yavdr,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3jqg,pf1ya17p,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,16,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3jw0,pf1ybvgm,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3k2v,pf295rzn,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Bateria brak, Ramka Matrycy]",,,[mix starych dostaw na nowej hali],
86c2d3qge,pf1wntfh,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3qjq,pf1yc4ad,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],"[Spód X, Bateria brak]",,,[mix starych dostaw na nowej hali],
86c2d3qn5,pf2abrjb,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3qq0,pf1k66e5,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3qty,pf296vf4,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,32,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d3qz6,pf1y9l3k,[lenovo thinkpad t480],Malarnia,,,i5,8350u,,8,256,,[Zwykłe ryski / otarcia],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2d4152,pf1ervkw,[lenovo thinkpad t480],Serwis,,,i5,7,,,,,[Zbita],[Bateria brak],,,[mix starych dostaw na nowej hali],
86c2dtq29,PF1YBHEE,[lenovo thinkpad t480],Przyjęcie,[Brak],,i5,8350u,,8,256,,"[Zwykłe ryski / otarcia, Zwykłe poświatki]",[Bateria brak],,,[mix starych dostaw na nowej hali],
